"노드링크 유형","노드 WKT","노드 ID","노드 유형 코드","링크 WKT","링크 ID","링크 유형 코드","시작노드 ID","종료노드 ID","링크 길이","시군구코드","시군구명","읍면동코드","읍면동명"
"NODE","POINT(126.98568605751494 37.56670880929026)","6486","0","","0","","","","","1114000000","중구","1114010500","을지로2가"
"NODE","POINT(126.98581399617986 37.56671111326219)","6485","0","","0","","","","","1114000000","중구","1114010500","을지로2가"
"NODE","POINT(126.98581971935492 37.56685300278485)","6484","0","","0","","","","","1114000000","중구","1114010900","장교동"
"NODE","POINT(126.98566602435282 37.56622821561848)","6481","0","","0","","","","","1114000000","중구","1114010500","을지로2가"
"NODE","POINT(126.98558556796158 37.56599935283694)","6480","0","","0","","","","","1114000000","중구","1114010500","을지로2가"
"NODE","POINT(126.98727895780077 37.56594233419557)","6477","0","","0","","","","","1114000000","중구","1114010500","을지로2가"
"LINK","","0","","LINESTRING(127.0098555114737 37.5685870873947,127.0098725439075 37.56870538430257)","117990","1011","8065","8066","13.2160","1114000000","중구","1114014800","을지로6가"
"NODE","POINT(126.98743119010555 37.566793683572385)","6474","0","","0","","","","","1114000000","중구","1114010500","을지로2가"
"NODE","POINT(126.98725876376302 37.566347401801345)","6473","0","","0","","","","","1114000000","중구","1114010500","을지로2가"
"NODE","POINT(126.98771620455103 37.564445681734945)","6446","0","","0","","","","","1114000000","중구","1114013100","저동1가"
"LINK","","0","","LINESTRING(127.00538815311546 37.55940284651651,127.00554338786503 37.55937537694034)","157547","1011","7855","7856","14.0510","1114000000","중구","1114014400","장충동2가"
"NODE","POINT(126.98801231292785 37.564516656617535)","6445","0","","0","","","","","1114000000","중구","1114013100","저동1가"
"NODE","POINT(126.98806695161198 37.564425120932626)","6444","0","","0","","","","","1114000000","중구","1114013100","저동1가"
"NODE","POINT(126.98190679118444 37.55487824742422)","6429","0","","0","","","","","1114000000","중구","1114012100","회현동1가"
"NODE","POINT(126.98061026488973 37.5552258988191)","6428","0","","0","","","","","1114000000","중구","1114012100","회현동1가"
"NODE","POINT(126.98095245465501 37.554781978889906)","6425","0","","0","","","","","1114000000","중구","1114012100","회현동1가"
"NODE","POINT(126.98178321984054 37.55473176223238)","6424","0","","0","","","","","1114000000","중구","1114012100","회현동1가"
"NODE","POINT(126.98186817925347 37.560005700173136)","6419","0","","0","","","","","1114000000","중구","1114012200","회현동2가"
"NODE","POINT(126.99367626208449 37.561036239945096)","6769","0","","0","","","","","1114000000","중구","1114013800","필동2가"
"NODE","POINT(126.99246828253857 37.56655896594945)","6755","0","","0","","","","","1114000000","중구","1114015500","을지로3가"
"NODE","POINT(126.99247981854964 37.56620195604105)","6745","0","","0","","","","","1114000000","중구","1114015500","을지로3가"
"NODE","POINT(126.99273565879493 37.56657500241192)","6740","0","","0","","","","","1114000000","중구","1114015500","을지로3가"
"NODE","POINT(126.9927960384099 37.56653381257707)","6739","0","","0","","","","","1114000000","중구","1114015500","을지로3가"
"NODE","POINT(126.99280469211408 37.56623630423516)","6738","0","","0","","","","","1114000000","중구","1114015500","을지로3가"
"NODE","POINT(126.99242803651663 37.56651548131065)","6735","0","","0","","","","","1114000000","중구","1114015500","을지로3가"
"NODE","POINT(126.992410813742 37.5662454336922)","6734","1","","0","","","","","1114000000","중구","1114015500","을지로3가"
"NODE","POINT(126.99014815906813 37.56636198158169)","6727","0","","0","","","","","1114000000","중구","1114015500","을지로3가"
"NODE","POINT(126.99016831520687 37.56612626469077)","6725","0","","0","","","","","1114000000","중구","1114015500","을지로3가"
"NODE","POINT(126.99020010404736 37.564876729895985)","6710","0","","0","","","","","1114000000","중구","1114016100","저동2가"
"NODE","POINT(126.99003333714116 37.565018604815414)","6706","0","","0","","","","","1114000000","중구","1114016100","저동2가"
"NODE","POINT(126.99018000692566 37.564666183430276)","6705","0","","0","","","","","1114000000","중구","1114016100","저동2가"
"NODE","POINT(126.98978610244453 37.56492475394256)","6703","0","","0","","","","","1114000000","중구","1114016100","저동2가"
"NODE","POINT(126.98985509111057 37.56500256992149)","6702","0","","0","","","","","1114000000","중구","1114016100","저동2가"
"NODE","POINT(126.98984072123115 37.56496595220093)","6701","0","","0","","","","","1114000000","중구","1114016100","저동2가"
"NODE","POINT(126.99176124639551 37.56454958930954)","6693","0","","0","","","","","1114000000","중구","1114015900","초동"
"NODE","POINT(126.99173251532784 37.56438252457383)","6692","0","","0","","","","","1114000000","중구","1114015900","초동"
"NODE","POINT(126.99302048456913 37.56445584071697)","6686","0","","0","","","","","1114000000","중구","1114015900","초동"
"NODE","POINT(126.99313260780632 37.564453558761585)","6685","0","","0","","","","","1114000000","중구","1114016000","인현동1가"
"NODE","POINT(126.99276463908231 37.56419722136094)","6683","0","","0","","","","","1114000000","중구","1114015900","초동"
"NODE","POINT(126.99308662278663 37.56430022453114)","6682","0","","0","","","","","1114000000","중구","1114016000","인현동1가"
"NODE","POINT(126.99300038026495 37.56423842912368)","6680","0","","0","","","","","1114000000","중구","1114015900","초동"
"NODE","POINT(126.99228698338382 37.56805903570107)","6655","0","","0","","","","","1114000000","중구","1114015600","입정동"
"NODE","POINT(126.99255436382407 37.56808651521608)","6652","0","","0","","","","","1114000000","중구","1114015600","입정동"
"NODE","POINT(126.99228983842096 37.56825356085912)","6651","0","","0","","","","","1114000000","중구","1114015600","입정동"
"NODE","POINT(126.98968504731782 37.56792495808458)","6645","0","","0","","","","","1114000000","중구","1114011000","수표동"
"NODE","POINT(126.997840199986 37.56860279353918)","6902","0","","0","","","","","1114000000","중구","1114015200","주교동"
"NODE","POINT(126.99809320442776 37.568804188437184)","6897","0","","0","","","","","1114000000","중구","1114015200","주교동"
"NODE","POINT(126.99807308368203 37.56860737462777)","6896","0","","0","","","","","1114000000","중구","1114015200","주교동"
"NODE","POINT(126.99538226385332 37.56432093341302)","6964","0","","0","","","","","1114000000","중구","1114013400","인현동2가"
"NODE","POINT(126.99537077214818 37.56419048671899)","6957","0","","0","","","","","1114000000","중구","1114013400","인현동2가"
"NODE","POINT(126.99610099931752 37.56433240198968)","6952","0","","0","","","","","1114000000","중구","1114013400","인현동2가"
"NODE","POINT(126.99611538164625 37.56418593650563)","6951","0","","0","","","","","1114000000","중구","1114013400","인현동2가"
"NODE","POINT(126.99702672977823 37.564375911013016)","6942","0","","0","","","","","1114000000","중구","1114013400","인현동2가"
"NODE","POINT(126.99703823563402 37.5642225797533)","6941","0","","0","","","","","1114000000","중구","1114013400","인현동2가"
"NODE","POINT(126.99807033819948 37.564263794684486)","6939","0","","0","","","","","1114000000","중구","1114013500","예관동"
"NODE","POINT(127.00032573089847 37.56441485302203)","7364","0","","0","","","","","1114000000","중구","1114015400","오장동"
"NODE","POINT(126.99864676358435 37.564291265065705)","7358","0","","0","","","","","1114000000","중구","1114013500","예관동"
"NODE","POINT(127.00215707631328 37.56454070294401)","7350","0","","0","","","","","1114000000","중구","1114015400","오장동"
"NODE","POINT(127.0026372030939 37.5648153168476)","7349","0","","0","","","","","1114000000","중구","1114014700","쌍림동"
"NODE","POINT(127.00224620768013 37.56480159375166)","7348","0","","0","","","","","1114000000","중구","1114015400","오장동"
"NODE","POINT(127.00212833134388 37.564700900597636)","7347","0","","0","","","","","1114000000","중구","1114015400","오장동"
"NODE","POINT(127.00274069908784 37.56474208151778)","7343","0","","0","","","","","1114000000","중구","1114014700","쌍림동"
"NODE","POINT(127.00275794235405 37.56456586427212)","7342","0","","0","","","","","1114000000","중구","1114014700","쌍림동"
"NODE","POINT(127.00268606621185 37.56450178707555)","7341","0","","0","","","","","1114000000","중구","1114014700","쌍림동"
"NODE","POINT(127.00199183472014 37.56776176205845)","7332","0","","0","","","","","1114000000","중구","1114015300","방산동"
"NODE","POINT(127.00179205492739 37.56934886007114)","7320","0","","0","","","","","1114000000","중구","1114015300","방산동"
"NODE","POINT(126.9955192981899 37.556398040525345)","7268","0","","0","","","","","1114000000","중구","1114013900","필동3가"
"NODE","POINT(126.995605537788 37.55639117816562)","7267","0","","0","","","","","1114000000","중구","1114013900","필동3가"
"NODE","POINT(126.99635421598653 37.55978624235325)","7246","0","","0","","","","","1114000000","중구","1114013900","필동3가"
"NODE","POINT(126.99646633579928 37.55970614712988)","7240","0","","0","","","","","1114000000","중구","1114013900","필동3가"
"NODE","POINT(126.98003559481428 37.55968043293475)","6127","0","","0","","","","","1114000000","중구","1114012100","회현동1가"
"NODE","POINT(126.97854962827917 37.55867779506991)","6123","0","","0","","","","","1114000000","중구","1114011200","남창동"
"NODE","POINT(126.97831673160553 37.55882879568618)","6122","0","","0","","","","","1114000000","중구","1114011200","남창동"
"LINK","","0","","LINESTRING(127.00912165698058 37.564604449127906,127.0091762533374 37.564377880377656)","150851","1011","8132","8139","25.6050","1114000000","중구","1114014600","광희동2가"
"NODE","POINT(126.97654070912051 37.55703424628606)","6084","0","","0","","","","","1114000000","중구","1114011200","남창동"
"NODE","POINT(126.97697462283799 37.55755611728457)","6082","0","","0","","","","","1114000000","중구","1114011200","남창동"
"NODE","POINT(126.99782294400448 37.56878587553209)","6891","0","","0","","","","","1114000000","중구","1114015200","주교동"
"NODE","POINT(126.99610651628217 37.56847001441486)","6888","0","","0","","","","","1114000000","중구","1114015700","산림동"
"NODE","POINT(126.994507968034 37.568341793250404)","6886","0","","0","","","","","1114000000","중구","1114015600","입정동"
"NODE","POINT(126.98749864454867 37.558843333543656)","6632","0","","0","","","","","1114000000","중구","1114014200","예장동"
"NODE","POINT(126.98729453923254 37.558838734690795)","6597","0","","0","","","","","1114000000","중구","1114012900","남산동2가"
"NODE","POINT(126.98729748778092 37.558403913781085)","6592","0","","0","","","","","1114000000","중구","1114012900","남산동2가"
"NODE","POINT(126.9875015964982 37.558381050235106)","6583","0","","0","","","","","1114000000","중구","1114014200","예장동"
"NODE","POINT(126.9893151520758 37.5611137358977)","6531","0","","0","","","","","1114000000","중구","1114014100","주자동"
"NODE","POINT(126.98893568146272 37.56107479590544)","6527","0","","0","","","","","1114000000","중구","1114014100","주자동"
"NODE","POINT(126.98609248886596 37.561053898442076)","6512","0","","0","","","","","1114000000","중구","1114012500","충무로2가"
"NODE","POINT(126.986138528362 37.56082505066927)","6511","0","","0","","","","","1114000000","중구","1114012500","충무로2가"
"NODE","POINT(126.97675373178103 37.55607653713164)","6213","0","","0","","","","","1114000000","중구","1114011200","남창동"
"NODE","POINT(126.97719353022269 37.55614070184521)","6212","0","","0","","","","","1114000000","중구","1114011200","남창동"
"NODE","POINT(126.97696642320415 37.55617727429849)","6210","0","","0","","","","","1114000000","중구","1114011200","남창동"
"NODE","POINT(126.97721515056689 37.55594160358366)","6201","0","","0","","","","","1114000000","중구","1114011200","남창동"
"NODE","POINT(126.97716940726202 37.55512001106236)","6199","0","","0","","","","","1114000000","중구","1114011800","남대문로5가"
"NODE","POINT(126.97954699636641 37.55401279624135)","6167","0","","0","","","","","1114000000","중구","1114011800","남대문로5가"
"NODE","POINT(126.97816562999118 37.564364725753094)","5964","0","","0","","","","","1114000000","중구","1114011100","소공동"
"NODE","POINT(126.97847875614212 37.56520925094619)","5963","0","","0","","","","","1114000000","중구","1114011400","태평로2가"
"NODE","POINT(126.97904195758073 37.56625978753027)","5962","0","","0","","","","","1114000000","중구","1114010400","을지로1가"
"NODE","POINT(126.97939856639648 37.56587308875078)","5960","0","","0","","","","","1114000000","중구","1114010400","을지로1가"
